created_at,favorite_count,favorited,geo,hashtags,posicion,retweet_count,retweeted,source,text,user_location,user_name
Sat Dec 08 05:59:49 +0000 2018,0,False,,[],no,26,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LaVascaHija: Me saca muy mal que alguien pueda defender o minimizar el aborto del bebé de 5 meses de gestación que agonizó 10 hs. Aunqu…,"ÜT: 8.114761,-63.535045",Pedro A.
Sat Dec 08 05:58:14 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sabri_presente: Si te impresiona verlo: Es porque ves a un ser humano y no a un montón de células! Si sos abortista: odiás tu vida y la…,"Durango, México",AdriaGQ  ‏ﻥ
Sat Dec 08 05:57:44 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @sabri_presente: Si te impresiona verlo: Es porque ves a un ser humano y no a un montón de células! Si sos abortista: odiás tu vida y la…,Monterrey Nuevo León,Dallas_Vaquero
Sat Dec 08 05:54:15 +0000 2018,0,False,,[],no,275,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SurianiSalta: Hay justificativo para la crueldad extrema de dejar morir en una bandeja a un recién nacido? NO LA HAY. Es una locura lo…,"La Toma, San Luis, Argentina",Nancy Vigliaccio Tobares
Sat Dec 08 05:52:36 +0000 2018,0,False,,[],no,6,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CiudadanoEQ: Enrique Bernales critica la intención del presidente Martín Vizcarra de mezclar la propuesta de reforma política con
Luces…",,Carolina Castillo
Sat Dec 08 05:47:43 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,2,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mujer se golpeó para acusar a su marido de violencia
#SiALaIgualdadMujerYVarón                      @Padresaccionpe… https://t.co/aVXE0Eqgoi","Breña, Peru",CiudadanoEQ
Sat Dec 08 05:41:02 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,3,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Francis21551617: @clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri #ConAb…,Donde no me rompan las pelotas,god🧠
Sat Dec 08 05:39:27 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Francis21551617: @clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri #ConAb…,En el jardín,Retwiteadero
Sat Dec 08 05:38:49 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Francis21551617: @clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri #ConAb…,En el jardín,Retwiteadero
Sat Dec 08 05:35:52 +0000 2018,0,False,,[],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CiudadanoEQ: Las agresiones a la iglesia católica de Nicaragua durante la crisis
los últimos siete meses la Iglesia Católica de Nicarag…",,Carolina Castillo
Sat Dec 08 05:35:31 +0000 2018,0,False,,"['SiALaIgualdadMujerYVarón', 'ConMisHijosNoTeMetas']",no,6,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CiudadanoEQ: 4 VECES NO - Baella Consulting
#SiALaIgualdadMujerYVarón                      @Padresaccionpe
#ConMisHijosNoTeMetas
#4Vece…",,Carolina Castillo
Sat Dec 08 05:34:46 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,13,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CiudadanoEQ: Brasil y Paraguay retirarán la ideología de género de las escuelas
#SiALaIgualdadMujerYVarón                      @Padresa…",,Dante Gino Aste Llaja
Sat Dec 08 05:34:21 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sabri_presente: Si te impresiona verlo: Es porque ves a un ser humano y no a un montón de células! Si sos abortista: odiás tu vida y la…,Argentina,ALEJANDRA RAMOS #PROLIFE
Sat Dec 08 05:33:44 +0000 2018,0,False,,[],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nappi_mari: Cómo va a poder dormir
Belén Estévez,después
De lo q hizo??
Y la mamá de ese bebito??
Al menos quiero pensar
Q estará arrep…",En el jardín,Retwiteadero
Sat Dec 08 05:32:24 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sabri_presente: Si te impresiona verlo: Es porque ves a un ser humano y no a un montón de células! Si sos abortista: odiás tu vida y la…,En el jardín,Retwiteadero
Sat Dec 08 05:28:54 +0000 2018,0,False,,[],no,275,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SurianiSalta: Hay justificativo para la crueldad extrema de dejar morir en una bandeja a un recién nacido? NO LA HAY. Es una locura lo…, Argentina,#ArgentinaEsProvida 💙
Sat Dec 08 05:23:10 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,13,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CiudadanoEQ: Brasil y Paraguay retirarán la ideología de género de las escuelas
#SiALaIgualdadMujerYVarón                      @Padresa…",,Gigi
Sat Dec 08 05:20:47 +0000 2018,0,False,,['OlaCeleste'],no,282,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Info_Aborto: La #OlaCeleste es una Manifestación Pacífica y no vamos a caer en provocaciones del “pañuelo Verde” Queremos evitar que Mé…,,jose
Sat Dec 08 05:19:34 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Francis21551617: @clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri #ConAb…,,"Godoy, Melisa 💙"
Sat Dec 08 05:19:33 +0000 2018,0,False,,[],no,26,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @LaVascaHija: Me saca muy mal que alguien pueda defender o minimizar el aborto del bebé de 5 meses de gestación que agonizó 10 hs. Aunqu…,Mar del plata Argentina,Maria Zorrozua
Sat Dec 08 05:19:28 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Francis21551617: @clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri #ConAb…,,"Godoy, Melisa 💙"
Sat Dec 08 05:19:07 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILEEnEntreRios', 'SalvemosLas2Vidas', 'NoAlAborto']",no,41,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @A80486111: Con las manos manchadas de sangre. #ProtocoloDeLaMuerte

@bordet #NoMasILEEnEntreRios 
#SalvemosLas2Vidas #NoAlAborto https:…","Buenos Aires, Argentina",Ale Pertini💙💙
Sat Dec 08 05:17:17 +0000 2018,0,False,,[],no,302,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Info_Aborto: .@genarolozano Está comprobado científicamente que la vida humana inicia desde la concepción, luchemos por los que no tien…",,jose
Sat Dec 08 05:07:28 +0000 2018,0,False,,"['NoAlAborto', 'ProtocoloDeLaMuerte']",no,21,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @noelia2882: Hoy cada pañuelo verde con el q me cruzo me provoca mayor tristeza 
#NoAlAborto
#ProtocoloDeLaMuerte",,alecassa
Sat Dec 08 05:07:05 +0000 2018,4,False,,[],no,1,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Las agresiones a la iglesia católica de Nicaragua durante la crisis
los últimos siete meses la Iglesia Católica de… https://t.co/habCcLQTde","Breña, Peru",CiudadanoEQ
Sat Dec 08 05:04:33 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto', 'SiAlaVida']",no,11,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @yonoaflojoo: #ProtocoloDeLaMuerte
#NoAlAborto 
#SiAlaVida https://t.co/uFuK6rvdIC",,Sauquoit Lauter
Sat Dec 08 05:02:58 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto', 'SiAlaVida']",no,11,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @yonoaflojoo: #ProtocoloDeLaMuerte
#NoAlAborto 
#SiAlaVida https://t.co/uFuK6rvdIC",,@FabrizioDell'Acqua
Sat Dec 08 05:00:58 +0000 2018,1,False,,"['ProtocoloDeLaMuerte', 'NoMasILEEnEntreRios', 'SalvemosLas2Vidas', 'NoAlAborto']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ProtocoloDeLaMuerte #NoMasILEEnEntreRios #SalvemosLas2Vidas #NoAlAborto https://t.co/6Y50bSJndm,,Ceci Vazquez
Sat Dec 08 04:59:23 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILEEnEntreRios', 'SalvemosLas2Vidas', 'NoAlAborto']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ProtocoloDeLaMuerte #NoMasILEEnEntreRios #SalvemosLas2Vidas #NoAlAborto https://t.co/3pbJBuuGni,,Ceci Vazquez
Sat Dec 08 04:58:32 +0000 2018,1,False,,['NoalAborto'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No estaba en nuestros planes entregar los bebés. #NoalAborto https://t.co/DPU3Jub8St,"Montevideo, Uruguay",mar soran💙💓
Sat Dec 08 04:54:21 +0000 2018,0,False,,[],no,275,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SurianiSalta: Hay justificativo para la crueldad extrema de dejar morir en una bandeja a un recién nacido? NO LA HAY. Es una locura lo…,"Buenos Aires, ARGENTINA",Rodrigo Fernandez Madero 💙 🌊 💪
Sat Dec 08 04:52:39 +0000 2018,0,False,,"['NoMasILEEnEntreRios', 'Salta']",no,98,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SurianiSalta: Apoyo la moción, #NoMasILEEnEntreRios ni en ninguna otra parte de la Argentina. La provincia de #Salta adhirió al protoco…","Córdoba, Argentina",María de los Ángeles
Sat Dec 08 04:50:44 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto']",no,8,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BarbVeron: ¿Donde está la humanidad?, detengamos este genocidio silencioso #ProtocoloDeLaMuerte #NoAlAborto https://t.co/c07KDmM48X",,Carolina Castillo
Sat Dec 08 04:46:20 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto']",no,8,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BarbVeron: ¿Donde está la humanidad?, detengamos este genocidio silencioso #ProtocoloDeLaMuerte #NoAlAborto https://t.co/c07KDmM48X",,Mrs. Galaxy
Sat Dec 08 04:44:29 +0000 2018,0,False,,[],no,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: ¿Qué le dijo la rana hervida a los peces?
Bajo el disfraz de política de igualdad y no , está imponiendo en todos los ámbi…","San Isidro, Peru",Reina de Corazones ن
Sat Dec 08 04:41:19 +0000 2018,24,False,,[],no,5,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@clarincom No sólo lo repudia la Iglesia.
Cualquier persona con un mínimo de conciencia repudia este hecho.
Y la no… https://t.co/PUBNmDexES",,MCG 💙
Sat Dec 08 04:35:40 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto']",no,8,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BarbVeron: ¿Donde está la humanidad?, detengamos este genocidio silencioso #ProtocoloDeLaMuerte #NoAlAborto https://t.co/c07KDmM48X",En el jardín,Retwiteadero
Sat Dec 08 04:35:34 +0000 2018,0,False,,[],no,275,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SurianiSalta: Hay justificativo para la crueldad extrema de dejar morir en una bandeja a un recién nacido? NO LA HAY. Es una locura lo…,,"Godoy, Melisa 💙"
Sat Dec 08 04:34:22 +0000 2018,0,False,,[],no,4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Arg_Provida: @JCanoOK @DiputadosAR La Ley a la que Ud @JCanoOK  hace referencia es Ideología de Género y Aborto.
Tucumán desde SIEMPRE…",,Ivana
Sat Dec 08 04:30:59 +0000 2018,0,False,,['noalaborto'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",10 horas muriendo! Mi dios que terrible!#noalaborto https://t.co/WwefC67PsG,"TALCA, CHILE",Julia Domínguez
Sat Dec 08 04:29:58 +0000 2018,0,False,,['NoAlAborto'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@patiaceves @TlalpanAl La peor violencia ejercida cpontra la mujer es la que se ejerce dentro del vientre materno #NoAlAborto,,imosqueda
Sat Dec 08 04:27:28 +0000 2018,5,False,,[],no,2,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","¿Qué le dijo la rana hervida a los peces?
Bajo el disfraz de política de igualdad y no , está imponiendo en todos l… https://t.co/Pprqv8bn4q","Breña, Peru",CiudadanoEQ
Sat Dec 08 04:25:12 +0000 2018,0,False,,['ProtocoloDeLaMuerte'],no,84,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Adriana40603166: #ProtocoloDeLaMuerte @bordet  Destitución de la jueza ya. Respete la Constitución Nacional Argentina, que defiende des…",,pocfilial.aconcagua
Sat Dec 08 04:24:47 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILEEnEntreRios', 'SalvemosLas2Vidas', 'NoAlAborto']",no,41,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @A80486111: Con las manos manchadas de sangre. #ProtocoloDeLaMuerte

@bordet #NoMasILEEnEntreRios 
#SalvemosLas2Vidas #NoAlAborto https:…",USA,pitt24italiano@gmx.e
Sat Dec 08 04:24:39 +0000 2018,0,False,,[],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @patricia_gomezp: @Quisi13 @BeluLombardiii @LupeBatallan Desafortunadamente han muerto muchos y no se ha llegado al grado de conciencia…,,"Godoy, Melisa 💙"
Sat Dec 08 04:22:36 +0000 2018,0,False,,"['NoSoyChavista', 'NoAlAborto', 'NoSoyComunista', 'NoSoyLadron', '4VecesNO']",no,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","#NoSoyChavista 
#NoAlAborto 
#NoSoyComunista
#NoSoyLadron
Votaré #4VecesNO en el Referéndum chavista. https://t.co/qBjPxgtHeh",,MARCH25PERU
Sat Dec 08 04:20:06 +0000 2018,8,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto']",no,8,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","¿Donde está la humanidad?, detengamos este genocidio silencioso #ProtocoloDeLaMuerte #NoAlAborto https://t.co/c07KDmM48X","Tierra del Fuego Antártida e Islas del Atlántico Sur, Argentina",Barb
Sat Dec 08 04:17:08 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,13,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CiudadanoEQ: Brasil y Paraguay retirarán la ideología de género de las escuelas
#SiALaIgualdadMujerYVarón                      @Padresa…",,Guarren Bafet
Sat Dec 08 04:16:06 +0000 2018,0,False,,"['NoAlAborto', 'NoFueLey']",no,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","#NoAlAborto #NoFueLey @AgustinLaje @NickyMarquez1 Las tolerantes! 
https://t.co/VMv6ZjNvka",,Silvynam
Sat Dec 08 04:15:16 +0000 2018,1,False,,"['NoAlAborto', 'FueAsesinatoPrevioAbandonoDePersona']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","📞Belén Estevez y @Bordet
#NoAlAborto #FueAsesinatoPrevioAbandonoDePersona https://t.co/9vfo0qVzDL",Earth,Sabri ن 💙
Sat Dec 08 04:15:00 +0000 2018,0,False,,"['NoAlAborto', 'ProtocoloDeLaMuerte']",no,9,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @A80486111: @RubinsteinOk Ministro Aborto, de usted tampoco nos olvidamos. #NoAlAborto #ProtocoloDeLaMuerte",🇨🇱🇦🇷,Yenere
Sat Dec 08 04:10:45 +0000 2018,3,False,,['NoAlAborto'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@HochiHoracio Dios bendiga a ese guerrerito😍🙏 #NoAlAborto,"Santa Fe, Argentina",Jezaa👶
Sat Dec 08 04:07:17 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @amosdelmundo_ok: El Proyecto Democracia, otro plan para destruir a la familia. Seineldin y los cara pintada nos advirtieron lo que iba…",Argentina,Seb
Sat Dec 08 04:00:06 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,13,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: Brasil y Paraguay retirarán la ideología de género de las escuelas
#SiALaIgualdadMujerYVarón                      @Padresa…","San Isidro, Peru",Reina de Corazones ن
Sat Dec 08 03:59:46 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/ZyNYhrePmg,,Francisco Vallejo
Sat Dec 08 03:59:27 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/ej133kSJjU,,Francisco Vallejo
Sat Dec 08 03:59:10 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/SLgcyw5XZQ,,Francisco Vallejo
Sat Dec 08 03:59:01 +0000 2018,0,False,,[],no,40,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @A80486111: ¿Necesitamos ver a ese bebé agonizar por diez horas, aún sobreviviendo al aborto, para entender que estamos asesinando seres…",San Miguel de Tucumán ,Fernanda Coronel
Sat Dec 08 03:55:53 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,13,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: Brasil y Paraguay retirarán la ideología de género de las escuelas
#SiALaIgualdadMujerYVarón                      @Padresa…",Peru,Padres en Acción Pe
Sat Dec 08 03:55:43 +0000 2018,0,False,,['SiALaIgualdadMujerYVarón'],no,13,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: Brasil y Paraguay retirarán la ideología de género de las escuelas
#SiALaIgualdadMujerYVarón                      @Padresa…","Lima, Peru",Federico Roberto P F
Sat Dec 08 03:53:26 +0000 2018,19,False,,['SiALaIgualdadMujerYVarón'],no,13,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Brasil y Paraguay retirarán la ideología de género de las escuelas
#SiALaIgualdadMujerYVarón… https://t.co/hWTrTRW2BT","Breña, Peru",CiudadanoEQ
Sat Dec 08 03:49:22 +0000 2018,0,False,,[],no,275,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @SurianiSalta: Hay justificativo para la crueldad extrema de dejar morir en una bandeja a un recién nacido? NO LA HAY. Es una locura lo…,"Entre Ríos, Argentina",Andrea Martin 💙
Sat Dec 08 03:47:23 +0000 2018,8,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/Q7satseoW1,,Francisco Vallejo
Sat Dec 08 03:47:11 +0000 2018,0,False,,[],no,8,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @sabri_presente: Si te impresiona verlo: Es porque ves a un ser humano y no a un montón de células! Si sos abortista: odiás tu vida y la…,argentina,💙Andre💙
Sat Dec 08 03:47:02 +0000 2018,4,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/AaJ9DF1FJu,,Francisco Vallejo
Sat Dec 08 03:46:27 +0000 2018,2,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/6X9ogFJLT8,,Francisco Vallejo
Sat Dec 08 03:46:14 +0000 2018,6,False,,[],no,8,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Si te impresiona verlo: Es porque ves a un ser humano y no a un montón de células! Si sos abortista: odiás tu vida… https://t.co/IW7CCqYvQR,Earth,Sabri ن 💙
Sat Dec 08 03:46:03 +0000 2018,4,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/gvF1qjyowU,,Francisco Vallejo
Sat Dec 08 03:45:38 +0000 2018,5,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@clarincom #ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/kzK9VfCpAk,,Francisco Vallejo
Sat Dec 08 03:44:33 +0000 2018,0,False,,[],no,6,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: Enrique Bernales critica la intención del presidente Martín Vizcarra de mezclar la propuesta de reforma política con
Luces…","Lima, Peru",Federico Roberto P F
Sat Dec 08 03:43:30 +0000 2018,0,False,,[],no,275,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SurianiSalta: Hay justificativo para la crueldad extrema de dejar morir en una bandeja a un recién nacido? NO LA HAY. Es una locura lo…,"Buenos Aires, Argentina",Graciela Paske
Sat Dec 08 03:43:03 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/xqz8WiL6wK,,Francisco Vallejo
Sat Dec 08 03:42:10 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoMasILE', 'SalvemosLas2Vidas', 'NoAlAborto', 'Noalaideologiadegenero']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ProtocoloDeLaMuerte #NoMasILE #SalvemosLas2Vidas #NoAlAborto #Noalaideologiadegenero @mauriciomacri… https://t.co/kz7CZ2vKHs,,Francisco Vallejo
Sat Dec 08 03:41:45 +0000 2018,0,False,,[],no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LupitaEsanchezh: @villavicencio18 Todo el país en defensa por la vida! El aborto mata a un ser humano inocente, éste debe tener los mis…",México,@agenda2018 💙
Sat Dec 08 03:41:04 +0000 2018,0,False,,"['NoAlAborto', 'SalvemosLas2Vidas']",no,4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @magnificat_edu: @villavicencio18 No diputada.  En México decimos #NoAlAborto  y #SalvemosLas2Vidas,México,@agenda2018 💙
